Pilecode,N,E
2.2.G.DBL,13690986.3062,3012167.3505
2.2.H.LBL,13690959.5326,3012167.3505
2.2.I.LBL,13690932.0543,3012167.3505
2.2.J.LBL,13690904.5760,3012167.3505
2.2.K.LBL,13690877.0974,3012167.3505
2.2.L.LBL,13690852.9853,3012167.3505
2.3.A.LBL,13691143.7393,3012187.3505
2.3.B.LBL,13691122.9933,3012187.3505
2.3.C.LBL,13691095.5150,3012187.3505
2.3.D.LBL,13691068.0363,3012187.3505
2.3.E.LBL,13691040.5580,3012187.3505
2.3.F.LBL,13691013.0798,3012187.3505
2.3.G.DBL,13690986.3062,3012187.3505
2.3.H.LBL,13690959.5326,3012187.3505
2.3.I.LBL,13690932.0543,3012187.3505
2.3.J.LBL,13690904.5760,3012187.3505
2.3.K.LBL,13690877.0974,3012187.3505
2.3.L.LBL,13690852.9853,3012187.3505
2.4.A.LBL,13691143.7393,3012207.3504
2.4.B.LBL,13691122.9933,3012207.3504
2.4.C.LBL,13691095.5150,3012207.3504
2.4.D.LBL,13691068.0363,3012207.3504
2.4.E.LBL,13691040.5580,3012207.3504
2.4.F.LBL,13691013.0798,3012207.3504
2.4.G.DBL,13690986.3062,3012207.3504
2.4.H.LBL,13690959.5326,3012207.3504
2.4.I.LBL,13690932.0543,3012207.3504
2.4.J.LBL,13690904.5760,3012207.3504
2.4.K.LBL,13690877.0974,3012207.3504
2.4.L.LBL,13690852.9853,3012207.3504
2.5.A.LBL,13691143.7393,3012227.3504
2.5.B.LBL,13691122.9933,3012227.3504
2.5.C.LBL,13691095.5150,3012227.3504
2.5.D.LBL,13691068.0363,3012227.3504
2.5.E.LBL,13691040.5580,3012227.3504
2.5.F.LBL,13691013.0798,3012227.3504
2.5.G.DBL,13690986.3062,3012227.3504
2.5.H.LBL,13690959.5326,3012227.3504
2.5.I.LBL,13690932.0543,3012227.3504
2.5.J.LBL,13690904.5760,3012227.3504
2.5.K.LBL,13690877.0974,3012227.3504
2.5.L.LBL,13690852.9853,3012227.3504
2.6.A.LBL,13691143.7393,3012247.3504
2.6.B.LBL,13691122.9933,3012247.3504
2.6.C.LBL,13691095.5150,3012247.3504
2.6.D.LBL,13691068.0363,3012247.3504
2.6.E.LBL,13691040.5580,3012247.3504
2.6.F.LBL,13691013.0798,3012247.3504
2.6.G.DBL,13690986.3062,3012247.3504
2.6.H.LBL,13690959.5326,3012247.3504
2.6.I.LBL,13690932.0543,3012247.3504
2.6.J.LBL,13690904.5760,3012247.3504
2.6.K.LBL,13690877.0974,3012247.3504
2.6.L.LBL,13690852.9853,3012247.3504
2.7.A.LBL,13691143.7393,3012267.3507
2.7.B.LBL,13691122.9933,3012267.3507
2.7.C.LBL,13691095.5150,3012267.3507
2.7.D.LBL,13691068.0363,3012267.3507
2.7.E.LBL,13691040.5580,3012267.3507
2.7.F.LBL,13691013.0798,3012267.3507
2.7.G.DBL,13690986.3062,3012267.3507
2.7.H.LBL,13690959.5326,3012267.3507
2.7.I.LBL,13690932.0543,3012267.3507
2.7.J.LBL,13690904.5760,3012267.3507
2.7.K.LBL,13690877.0974,3012267.3507
2.7.L.LBL,13690852.9853,3012267.3507
2.8.A.LBL,13691143.7393,3012287.3506
2.8.B.LBL,13691122.9933,3012287.3506
2.8.C.LBL,13691095.5150,3012287.3506
2.8.D.LBL,13691068.0363,3012287.3506
2.8.E.LBL,13691040.5580,3012287.3506
2.8.F.LBL,13691013.0798,3012287.3506
2.8.G.DBL,13690986.3062,3012287.3506
2.8.H.LBL,13690959.5326,3012287.3506
2.8.I.LBL,13690932.0543,3012287.3506
2.8.J.LBL,13690904.5760,3012287.3506
2.8.K.LBL,13690877.0974,3012287.3506
2.8.L.LBL,13690852.9853,3012287.3506
2.9.A.LBL,13691143.7393,3012307.3506
2.9.B.LBL,13691122.9933,3012307.3506
2.9.C.LBL,13691095.5150,3012307.3506
2.9.D.LBL,13691068.0363,3012307.3506
2.9.E.LBL,13691040.5580,3012307.3506
2.9.F.LBL,13691013.0798,3012307.3506
2.9.G.DBL,13690986.3062,3012307.3506
2.9.H.LBL,13690959.5326,3012307.3506
2.9.I.LBL,13690932.0543,3012307.3506
2.9.J.LBL,13690904.5760,3012307.3506
2.9.K.LBL,13690877.0974,3012307.3506
2.9.L.LBL,13690852.9853,3012307.3506
2.10.A.LBL,13691143.7393,3012327.3505
2.10.B.LBL,13691122.9933,3012327.3505
2.10.C.LBL,13691095.5150,3012327.3505
2.10.D.LBL,13691068.0363,3012327.3505
2.10.E.LBL,13691040.5580,3012327.3505
2.10.F.LBL,13691013.0798,3012327.3505
2.10.G.DBL,13690986.3062,3012327.3505
2.10.H.LBL,13690959.5326,3012327.3505
2.10.I.LBL,13690932.0543,3012327.3505
2.10.J.LBL,13690904.5760,3012327.3505
2.10.K.LBL,13690877.0974,3012327.3505
2.10.L.LBL,13690852.9853,3012327.3505
2.11.A.LBL,13691143.7393,3012347.3505
2.11.B.LBL,13691122.9933,3012347.3505
2.11.C.LBL,13691095.5150,3012347.3505
2.11.D.LBL,13691068.0363,3012347.3505
2.11.E.LBL,13691040.5580,3012347.3505
2.11.F.LBL,13691013.0798,3012347.3505
2.11.G.DBL,13690986.3062,3012347.3505
2.11.H.LBL,13690959.5326,3012347.3505
2.11.I.LBL,13690932.0543,3012347.3505
2.11.J.LBL,13690904.5760,3012347.3505
2.11.K.LBL,13690877.0974,3012347.3505
2.11.L.LBL,13690852.9853,3012347.3505
2.12.A.LBL,13691143.7393,3012367.3505
2.12.B.LBL,13691122.9933,3012367.3505
2.12.C.LBL,13691095.5150,3012367.3505
2.12.D.LBL,13691068.0363,3012367.3505
2.12.E.LBL,13691040.5580,3012367.3505
2.12.F.LBL,13691013.0798,3012367.3505
2.12.G.DBL,13690986.3062,3012367.3505
2.12.H.LBL,13690959.5326,3012367.3505
2.12.I.LBL,13690932.0543,3012367.3505
2.12.J.LBL,13690904.5760,3012367.3505
2.12.K.LBL,13690877.0974,3012367.3505
2.12.L.LBL,13690852.9853,3012367.3505
2.13.A.LBL,13691143.7393,3012387.3504
2.13.B.LBL,13691122.9933,3012387.3504
2.13.C.LBL,13691095.5150,3012387.3504
2.13.D.LBL,13691068.0363,3012387.3504
2.13.E.LBL,13691040.5580,3012387.3504
2.13.F.LBL,13691013.0798,3012387.3504
2.13.G.DBL,13690986.3062,3012387.3504
2.13.H.LBL,13690959.5326,3012387.3504
2.13.I.LBL,13690932.0543,3012387.3504
2.13.J.LBL,13690904.5760,3012387.3504
2.13.K.LBL,13690877.0974,3012387.3504
2.13.L.LBL,13690852.9853,3012387.3504
2.14.A.LBL,13691143.7393,3012407.3504
2.14.B.LBL,13691122.9933,3012407.3504
2.14.C.LBL,13691095.5150,3012407.3504
2.14.D.LBL,13691068.0363,3012407.3504
2.14.E.LBL,13691040.5580,3012407.3504
2.14.F.LBL,13691013.0798,3012407.3504
2.14.G.PNK,13690986.3062,3012407.3504
2.14.H.LBL,13690959.5326,3012407.3504
2.14.I.LBL,13690932.0543,3012407.3504
2.14.J.LBL,13690904.5760,3012407.3504
2.14.K.LBL,13690877.0974,3012407.3504
2.14.L.LBL,13690852.9853,3012407.3504
2.15.A.LBL,13691143.7393,3012427.3507
2.15.B.LBL,13691122.9933,3012427.3507
2.15.C.LBL,13691095.5150,3012427.3507
2.15.D.LBL,13691068.0363,3012427.3507
2.15.E.LBL,13691040.5580,3012427.3507
2.15.F.LBL,13691013.0798,3012427.3507
2.15.G.DBL,13690986.3062,3012427.3507
2.15.H.LBL,13690959.5326,3012427.3507
2.15.I.LBL,13690932.0543,3012427.3507
2.15.J.LBL,13690904.5760,3012427.3507
2.15.K.LBL,13690877.0974,3012427.3507
2.15.L.LBL,13690852.9853,3012427.3507
2.16.A.LBL,13691143.7393,3012447.3506
2.16.B.LBL,13691122.9933,3012447.3506
2.16.C.LBL,13691095.5150,3012447.3506
2.16.D.LBL,13691068.0363,3012447.3506
2.16.E.LBL,13691040.5580,3012447.3506
2.16.F.LBL,13691013.0798,3012447.3506
2.16.G.DBL,13690986.3062,3012447.3506
2.16.H.LBL,13690959.5326,3012447.3506
2.16.I.LBL,13690932.0543,3012447.3506
2.16.J.LBL,13690904.5760,3012447.3506
2.16.K.LBL,13690877.0974,3012447.3506
2.16.L.LBL,13690852.9853,3012447.3506
2.17.A.LBL,13691143.7393,3012467.3506
2.17.B.LBL,13691122.9933,3012467.3506
2.17.C.LBL,13691095.5150,3012467.3506
2.17.D.LBL,13691068.0363,3012467.3506
2.17.E.LBL,13691040.5580,3012467.3506
2.17.F.LBL,13691013.0798,3012467.3506
2.17.G.DBL,13690986.3062,3012467.3506
2.17.H.LBL,13690959.5326,3012467.3506
2.17.I.LBL,13690932.0543,3012467.3506
2.17.J.LBL,13690904.5760,3012467.3506
2.17.K.LBL,13690877.0974,3012467.3506
2.17.L.LBL,13690852.9853,3012467.3506
2.18.A.LBL,13691143.7393,3012487.3505
2.18.B.LBL,13691122.9933,3012487.3505
2.18.C.LBL,13691095.5150,3012487.3505
2.18.D.LBL,13691068.0363,3012487.3505
2.18.E.LBL,13691040.5580,3012487.3505
2.18.F.LBL,13691013.0798,3012487.3505
2.18.G.DBL,13690986.3062,3012487.3505
2.18.H.LBL,13690959.5326,3012487.3505
2.18.I.LBL,13690932.0543,3012487.3505
2.18.J.LBL,13690904.5760,3012487.3505
2.18.K.LBL,13690877.0974,3012487.3505
2.18.L.LBL,13690852.9853,3012487.3505
2.19.A.LBL,13691143.7393,3012507.3505
2.19.B.LBL,13691122.9933,3012507.3505
2.19.C.LBL,13691095.5150,3012507.3505
2.19.D.LBL,13691068.0363,3012507.3505
2.19.E.LBL,13691040.5580,3012507.3505
2.19.F.LBL,13691013.0798,3012507.3505
2.19.G.DBL,13690986.3062,3012507.3505
2.19.H.LBL,13690959.5326,3012507.3505
2.19.I.LBL,13690932.0543,3012507.3505
2.19.J.LBL,13690904.5760,3012507.3505
2.19.K.LBL,13690877.0974,3012507.3505
2.19.L.LBL,13690852.9853,3012507.3505
2.20.A.YEL,13691143.7393,3012527.3505
2.20.B.LBL,13691122.9933,3012527.3505
2.20.C.LBL,13691095.5150,3012527.3505
2.20.D.LBL,13691068.0363,3012527.3505
2.20.E.LBL,13691040.5580,3012527.3505
2.20.F.LBL,13691013.0798,3012527.3505
2.20.G.DBL,13690986.3062,3012527.3505
2.20.H.LBL,13690959.5326,3012527.3505
2.20.I.LBL,13690932.0543,3012527.3505
2.20.J.LBL,13690904.5760,3012527.3505
2.20.K.LBL,13690877.0974,3012527.3505
2.20.L.LBL,13690852.9853,3012527.3505
2.21.A.YEL,13691143.7393,3012547.3504
2.21.B.YEL,13691122.9933,3012547.3504
2.21.C.LBL,13691095.5150,3012547.3504
2.21.D.LBL,13691068.0363,3012547.3504
2.21.E.LBL,13691040.5580,3012547.3504
2.21.F.LBL,13691013.0798,3012547.3504
2.21.G.DBL,13690986.3062,3012547.3504
2.21.H.LBL,13690959.5326,3012547.3504
2.21.I.LBL,13690932.0543,3012547.3504
2.21.J.LBL,13690904.5760,3012547.3504
2.21.K.LBL,13690877.0974,3012547.3504
2.21.L.LBL,13690852.9853,3012547.3504
2.22.A.YEL,13691143.7393,3012567.3504
2.22.B.YEL,13691122.9933,3012567.3504
2.22.C.YEL,13691095.5150,3012567.3504
2.22.D.YEL,13691068.0363,3012567.3504
2.22.E.LBL,13691040.5580,3012567.3504
2.22.F.LBL,13691013.0798,3012567.3504
2.22.G.DBL,13690986.3062,3012567.3504
2.22.H.LBL,13690959.5326,3012567.3504
2.22.I.LBL,13690932.0543,3012567.3504
2.22.J.LBL,13690904.5760,3012567.3504
2.22.K.LBL,13690877.0974,3012567.3504
2.22.L.LBL,13690852.9853,3012567.3504
2.23.A.ORA,13691143.7393,3012587.3507
2.23.B.LBL,13691122.9933,3012587.3507
2.23.C.YEL,13691095.5150,3012587.3507
2.23.D.YEL,13691068.0363,3012587.3507
2.23.E.LBL,13691040.5580,3012587.3507
2.23.F.LBL,13691013.0798,3012587.3507
2.23.G.DBL,13690986.3062,3012587.3507
2.23.H.LBL,13690959.5326,3012587.3507
2.23.I.LBL,13690932.0543,3012587.3507
2.23.J.LBL,13690904.5760,3012587.3507
2.23.K.LBL,13690877.0974,3012587.3507
2.23.L.LBL,13690852.9853,3012587.3507
2.24.A.LBL,13691143.7393,3012607.3506
2.24.B.ORA,13691122.9933,3012607.3506
2.24.C.ORA,13691095.5150,3012607.3506
2.24.D.ORA,13691068.0363,3012607.3506
2.24.E.YEL,13691040.5580,3012607.3506
2.24.F.YEL,13691013.0798,3012607.3506
2.24.G.DBL,13690986.3062,3012607.3506
2.24.H.LBL,13690959.5326,3012607.3506
2.24.I.LBL,13690932.0543,3012607.3506
2.24.J.LBL,13690904.5760,3012607.3506
2.24.K.LBL,13690877.0974,3012607.3506
2.24.L.LBL,13690852.9853,3012607.3506
2.25.A.WHT,13691143.7393,3012627.3506
2.25.B.WHT,13691122.9933,3012627.3506
2.25.C.RED,13691095.5150,3012627.3506
2.25.D.WHT,13691068.0363,3012627.3506
2.25.E.DGR,13691040.5580,3012627.3506
2.25.F.DGR,13691013.0798,3012627.3506
2.25.G.BRO,13690986.3062,3012627.3506
2.25.H.YEL,13690959.5326,3012627.3506
2.25.I.LBL,13690932.0543,3012627.3506
2.25.J.LBL,13690904.5760,3012627.3506
2.25.K.LBL,13690877.0974,3012627.3506
2.25.L.LBL,13690852.9853,3012627.3506
2.26.A.WHT,13691143.7393,3012647.3505
2.26.B.WHT,13691122.9933,3012647.3505
2.26.C.WHT,13691095.5150,3012647.3505
2.26.D.WHT,13691068.0363,3012647.3505
2.26.E.RED,13691040.5580,3012647.3505
2.26.F.WHT,13691013.0798,3012647.3505
2.26.G.BRO.WHT,13690986.3062,3012647.3505
2.26.H.ORA,13690959.5326,3012647.3505
2.26.I.LBL,13690932.0543,3012647.3505
2.26.J.YEL,13690904.5760,3012647.3505
2.26.K.LBL,13690877.0974,3012647.3505
2.26.L.LBL,13690852.9853,3012647.3505
2.27.D1.ORA,13691051.2057,3012667.3505
2.27.E1.BLK,13691030.4596,3012667.3505
2.27.F1.ORA,13691009.7136,3012667.3505
2.27.G.PNK,13690986.3062,3012667.3505
2.27.H.LBL,13690959.5326,3012667.3505
2.27.I.BLK,13690932.0543,3012667.3505
2.27.J.BLK,13690904.5760,3012667.3505
2.27.K.ORA,13690877.0974,3012667.3505
2.27.L.LBL,13690852.9853,3012667.3505
2.28.D1.ORA,13691051.2057,3012687.3505
2.28.E1.BLK,13691030.4596,3012687.3505
2.28.F1.ORA,13691009.7136,3012687.3505
2.28.G.PNK,13690986.3062,3012687.3505
2.28.H.ORA,13690959.5326,3012687.3505
2.28.I.ORA,13690932.0543,3012687.3505
2.28.J.LBL,13690904.5760,3012687.3505
2.28.K.ORA,13690877.0974,3012687.3505
2.28.L.BLK,13690852.9853,3012687.3505
2.29.D1.ORA,13691051.2057,3012707.3504
2.29.E1.BLK,13691030.4596,3012707.3504
2.29.F1.ORA,13691009.7136,3012707.3504
2.29.G.PRP.WHT,13690986.3062,3012707.3504
2.29.H.ORA,13690959.5326,3012707.3504
2.29.I.ORA,13690932.0543,3012707.3504
2.29.J.ORA,13690904.5760,3012707.3504
2.29.K.ORA,13690877.0974,3012707.3504
2.29.L.LBL,13690852.9853,3012707.3504
2.30.A.WHT,13691143.7393,3012734.0138
2.30.B.WHT,13691122.9933,3012734.0138
2.30.C.WHT,13691095.5150,3012734.0138
2.30.D.WHT,13691068.0363,3012734.0138
2.30.E.WHT,13691040.5580,3012734.0138
2.30.F.WHT,13691013.0798,3012734.0138
2.30.G.PRP,13690986.3062,3012734.0138
2.30.H.LBL,13690959.5326,3012734.0138
2.30.I.LBL,13690932.0543,3012734.0138
2.30.J.LBL,13690904.5760,3012734.0138
2.30.K.LBL,13690877.0974,3012734.0138
2.30.L.LBL,13690852.9853,3012734.0138
2.31.A.WHT,13691143.7393,3012754.0140
2.31.B.WHT,13691122.9933,3012754.0140
2.31.C.WHT,13691095.5150,3012754.0140
2.31.D.WHT,13691068.0363,3012754.0140
2.31.E.WHT,13691040.5580,3012754.0140
2.31.F.WHT,13691013.0798,3012754.0140
2.31.G.BRO,13690986.3062,3012754.0140
2.31.H.LBL,13690959.5326,3012754.0140
2.31.I.LBL,13690932.0543,3012754.0140
2.31.J.LBL,13690904.5760,3012754.0140
2.31.K.LBL,13690877.0974,3012754.0140
2.31.L.LBL,13690852.9853,3012754.0140
2.32.A.LBL,13691143.7393,3012774.0140
2.32.B.LBL,13691122.9933,3012774.0140
2.32.C.LBL,13691095.5150,3012774.0140
2.32.D.LBL,13691068.0363,3012774.0140
2.32.E.LBL,13691040.5580,3012774.0140
2.32.F.LBL,13691013.0798,3012774.0140
2.32.G.DBL,13690986.3062,3012774.0140
2.32.H.LBL,13690959.5326,3012774.0140
2.32.I.LBL,13690932.0543,3012774.0140
2.32.J.ORA,13690904.5760,3012774.0140
2.32.K.LBL,13690877.0974,3012774.0140
2.32.L.LBL,13690852.9853,3012774.0140
2.33.A.LBL,13691143.7393,3012794.0140
2.33.B.LBL,13691122.9933,3012794.0140
2.33.C.LBL,13691095.5150,3012794.0140
2.33.D.LBL,13691068.0363,3012794.0140
2.33.E.LBL,13691040.5580,3012794.0140
2.33.F.LBL,13691013.0798,3012794.0140
2.33.G.DBL,13690986.3062,3012794.0140
2.33.H.LBL,13690959.5326,3012794.0140
2.33.I.LBL,13690932.0543,3012794.0140
2.33.J.LBL,13690904.5760,3012794.0140
2.33.K.LBL,13690877.0974,3012794.0140
2.33.L.LBL,13690852.9853,3012794.0140
2.34.A.LBL,13691143.7393,3012814.0139
2.34.B.LBL,13691122.9933,3012814.0139
2.34.C.LBL,13691095.5150,3012814.0139
2.34.D.LBL,13691068.0363,3012814.0139
2.34.E.LBL,13691040.5580,3012814.0139
2.34.F.LBL,13691013.0798,3012814.0139
2.34.G.DBL,13690986.3062,3012814.0139
2.34.H.LBL,13690959.5326,3012814.0139
2.34.I.LBL,13690932.0543,3012814.0139
2.34.J.LBL,13690904.5760,3012814.0139
2.34.K.LBL,13690877.0974,3012814.0139
2.34.L.LBL,13690852.9853,3012814.0139
2.35.A.LBL,13691143.7393,3012834.0139
2.35.B.LBL,13691122.9933,3012834.0139
2.35.C.LBL,13691095.5150,3012834.0139
2.35.D.LBL,13691068.0363,3012834.0139
2.35.E.LBL,13691040.5580,3012834.0139
2.35.F.LBL,13691013.0798,3012834.0139
2.35.G.DBL,13690986.3062,3012834.0139
2.35.H.LBL,13690959.5326,3012834.0139
2.35.I.LBL,13690932.0543,3012834.0139
2.35.J.LBL,13690904.5760,3012834.0139
2.35.K.LBL,13690877.0974,3012834.0139
2.35.L.LBL,13690852.9853,3012834.0139
2.36.A.LBL,13691143.7393,3012854.0138
2.36.B.LBL,13691122.9933,3012854.0138
2.36.C.LBL,13691095.5150,3012854.0138
2.36.D.LBL,13691068.0363,3012854.0138
2.36.E.LBL,13691040.5580,3012854.0138
2.36.F.LBL,13691013.0798,3012854.0138
2.36.G.DBL,13690986.3062,3012854.0138
2.36.H.LBL,13690959.5326,3012854.0138
2.36.I.LBL,13690932.0543,3012854.0138
2.36.J.LBL,13690904.5760,3012854.0138
2.36.K.ORA,13690877.0974,3012854.0138
2.36.L.ORA,13690852.9853,3012854.0138
2.37.A.LBL,13691143.7393,3012874.0138
2.37.B.LBL,13691122.9933,3012874.0138
2.37.C.LBL,13691095.5150,3012874.0138
2.37.D.LBL,13691068.0363,3012874.0138
2.37.E.LBL,13691040.5580,3012874.0138
2.37.F.ORA,13691013.0798,3012874.0138
2.37.G.PNK,13690986.3062,3012874.0138
2.37.H.LBL,13690959.5326,3012874.0138
2.37.I.ORA,13690932.0543,3012874.0138
2.37.J.ORA,13690904.5760,3012874.0138
2.37.K.ORA,13690877.0974,3012874.0138
2.37.L.ORA,13690852.9853,3012874.0138
2.38.A.LBL,13691143.7393,3012894.0138
2.38.B.LBL,13691122.9933,3012894.0138
2.38.C.LBL,13691095.5150,3012894.0138
2.38.D.LBL,13691068.0363,3012894.0138
2.38.E.LBL,13691040.5580,3012894.0138
2.38.F.LBL,13691013.0798,3012894.0138
2.38.G.PNK,13690986.3062,3012894.0138
2.38.H.LBL,13690959.5326,3012894.0138
2.38.I.ORA,13690932.0543,3012894.0138
2.38.J.LBL,13690904.5760,3012894.0138
2.38.K.LBL,13690877.0974,3012894.0138
2.38.L.LBL,13690852.9853,3012894.0138
2.39.A.LBL,13691143.7393,3012914.0141
2.39.B.LBL,13691122.9933,3012914.0141
2.39.C.LBL,13691095.5150,3012914.0141
2.39.D.LBL,13691068.0363,3012914.0141
2.39.E.LBL,13691040.5580,3012914.0141
2.39.F.LBL,13691013.0798,3012914.0141
2.39.G.PNK,13690986.3062,3012914.0141
2.39.H.ORA,13690959.5326,3012914.0141
2.39.I.LBL,13690932.0543,3012914.0141
2.39.J.LBL,13690904.5760,3012914.0141
2.39.K.LBL,13690877.0974,3012914.0141
2.39.L.LBL,13690852.9853,3012914.0141
2.40.A.LBL,13691143.7393,3012934.0140
2.40.B.LBL,13691122.9933,3012934.0140
2.40.C.LBL,13691095.5150,3012934.0140
2.40.D.LBL,13691068.0363,3012934.0140
2.40.E.LBL,13691040.5580,3012934.0140
2.40.F.LBL,13691013.0798,3012934.0140
2.40.G.PNK,13690986.3062,3012934.0140
2.40.H.LBL,13690959.5326,3012934.0140
2.40.I.LBL,13690932.0543,3012934.0140
2.40.J.LBL,13690904.5760,3012934.0140
2.40.K.LBL,13690877.0974,3012934.0140
2.40.L.LBL,13690852.9853,3012934.0140
2.41.A.LBL,13691143.7393,3012954.0140
2.41.B.LBL,13691122.9933,3012954.0140
2.41.C.LBL,13691095.5150,3012954.0140
2.41.D.LBL,13691068.0363,3012954.0140
2.41.E.LBL,13691040.5580,3012954.0140
2.41.F.LBL,13691013.0798,3012954.0140
2.41.G.PNK,13690986.3062,3012954.0140
2.41.H.LBL,13690959.5326,3012954.0140
2.41.I.LBL,13690932.0543,3012954.0140
2.41.J.LBL,13690904.5760,3012954.0140
2.41.K.LBL,13690877.0974,3012954.0140
2.41.L.LBL,13690852.9853,3012954.0140
2.42.A.LBL,13691143.7393,3012974.0139
2.42.B.LBL,13691122.9933,3012974.0139
2.42.C.LBL,13691095.5150,3012974.0139
2.42.D.LBL,13691068.0363,3012974.0139
2.42.E.LBL,13691040.5580,3012974.0139
2.42.F.LBL,13691013.0798,3012974.0139
2.42.G.PNK,13690986.3062,3012974.0139
2.42.H.ORA,13690959.5326,3012974.0139
2.42.I.ORA,13690932.0543,3012974.0139
2.42.J.LBL,13690904.5760,3012974.0139
2.42.K.LBL,13690877.0974,3012974.0139
2.42.L.LBL,13690852.9853,3012974.0139
2.43.A.LBL,13691143.7393,3012994.0139
2.43.B.LBL,13691122.9933,3012994.0139
2.43.C.LBL,13691095.5150,3012994.0139
2.43.D.LBL,13691068.0363,3012994.0139
2.43.E.LBL,13691040.5580,3012994.0139
2.43.F.LBL,13691013.0798,3012994.0139
2.43.G.PNK,13690986.3062,3012994.0139
2.43.H.LBL,13690959.5326,3012994.0139
2.43.I.LBL,13690932.0543,3012994.0139
2.43.J.LBL,13690904.5760,3012994.0139
2.43.K.LBL,13690877.0974,3012994.0139
2.43.L.LBL,13690852.9853,3012994.0139
2.44.A.LBL,13691143.7393,3013014.0139
2.44.B.LBL,13691122.9933,3013014.0139
2.44.C.LBL,13691095.5150,3013014.0139
2.44.D.LBL,13691068.0363,3013014.0139
2.44.E.LBL,13691040.5580,3013014.0139
2.44.F.LBL,13691013.0798,3013014.0139
2.44.G.DBL,13690986.3062,3013014.0139
2.44.H.LBL,13690959.5326,3013014.0139
2.44.I.LBL,13690932.0543,3013014.0139
2.44.J.LBL,13690904.5760,3013014.0139
2.44.K.LBL,13690877.0974,3013014.0139
2.44.L.LBL,13690852.9853,3013014.0139
2.45.A.LBL,13691143.7393,3013034.0138
2.45.B.LBL,13691122.9933,3013034.0138
2.45.C.LBL,13691095.5150,3013034.0138
2.45.D.LBL,13691068.0363,3013034.0138
2.45.E.LBL,13691040.5580,3013034.0138
2.45.F.LBL,13691013.0798,3013034.0138
2.45.G.DBL,13690986.3062,3013034.0138
2.45.H.LBL,13690959.5326,3013034.0138
2.45.I.LBL,13690932.0543,3013034.0138
2.45.J.LBL,13690904.5760,3013034.0138
2.45.K.LBL,13690877.0974,3013034.0138
2.45.L.LBL,13690852.9853,3013034.0138
2.46.A.LBL,13691143.7393,3013054.0138
2.46.B.LBL,13691122.9933,3013054.0138
2.46.C.LBL,13691095.5150,3013054.0138
2.46.D.LBL,13691068.0363,3013054.0138
2.46.E.LBL,13691040.5580,3013054.0138
2.46.F.LBL,13691013.0798,3013054.0138
2.46.G.DBL,13690986.3062,3013054.0138
2.46.H.LBL,13690959.5326,3013054.0138
2.46.I.LBL,13690932.0543,3013054.0138
2.46.J.LBL,13690904.5760,3013054.0138
2.46.K.LBL,13690877.0974,3013054.0138
2.46.L.LBL,13690852.9853,3013054.0138
2.47.A.LBL,13691143.7393,3013074.0141
2.47.B.LBL,13691122.9933,3013074.0141
2.47.C.LBL,13691095.5150,3013074.0141
2.47.D.LBL,13691068.0363,3013074.0141
2.47.E.LBL,13691040.5580,3013074.0141
2.47.F.LBL,13691013.0798,3013074.0141
2.47.G.DBL,13690986.3062,3013074.0141
2.47.H.LBL,13690959.5326,3013074.0141
2.47.I.LBL,13690932.0543,3013074.0141
2.47.J.LBL,13690904.5760,3013074.0141
2.47.K.LBL,13690877.0974,3013074.0141
2.47.L.LBL,13690852.9853,3013074.0141
2.48.A.LBL,13691143.7393,3013094.0140
2.48.B.LBL,13691122.9933,3013094.0140
2.48.C.LBL,13691095.5150,3013094.0140
2.48.D.LBL,13691068.0363,3013094.0140
2.48.E.LBL,13691040.5580,3013094.0140
2.48.F.LBL,13691013.0798,3013094.0140
2.48.G.DBL,13690986.3062,3013094.0140
2.48.H.LBL,13690959.5326,3013094.0140
2.48.I.LBL,13690932.0543,3013094.0140
2.48.J.LBL,13690904.5760,3013094.0140
2.48.K.LBL,13690877.0974,3013094.0140
2.48.L.LBL,13690852.9853,3013094.0140
2.49.A.LBL,13691143.7393,3013114.0140
2.49.B.LBL,13691122.9933,3013114.0140
2.49.C.LBL,13691095.5150,3013114.0140
2.49.D.LBL,13691068.0363,3013114.0140
2.49.E.LBL,13691040.5580,3013114.0140
2.49.F.LBL,13691013.0798,3013114.0140
2.49.G.DBL,13690986.3062,3013114.0140
2.49.H.LBL,13690959.5326,3013114.0140
2.49.I.LBL,13690932.0543,3013114.0140
2.49.J.LBL,13690904.5760,3013114.0140
2.49.K.LBL,13690877.0974,3013114.0140
2.49.L.LBL,13690852.9853,3013114.0140
2.50.A.LBL,13691143.7393,3013134.0139
2.50.B.LBL,13691122.9933,3013134.0139
2.50.C.LBL,13691095.5150,3013134.0139
2.50.D.LBL,13691068.0363,3013134.0139
2.50.E.LBL,13691040.5580,3013134.0139
2.50.F.LBL,13691013.0798,3013134.0139
2.50.G.DBL,13690986.3062,3013134.0139
2.50.H.LBL,13690959.5326,3013134.0139
2.50.I.LBL,13690932.0543,3013134.0139
2.50.J.LBL,13690904.5760,3013134.0139
2.50.K.LBL,13690877.0974,3013134.0139
2.50.L.LBL,13690852.9853,3013134.0139
2.51.A.LBL,13691143.7393,3013154.0139
2.51.B.LBL,13691122.9933,3013154.0139
2.51.C.LBL,13691095.5150,3013154.0139
2.51.D.LBL,13691068.0363,3013154.0139
2.51.E.LBL,13691040.5580,3013154.0139
2.51.F.LBL,13691013.0798,3013154.0139
2.51.G.DBL,13690986.3062,3013154.0139
2.51.H.LBL,13690959.5326,3013154.0139
2.51.I.LBL,13690932.0543,3013154.0139
