Pilecode,N,E
2.12.H.YEL,13691723.4402,3006829.5571
2.12.I.YEL,13691695.9619,3006829.5571
2.12.J.YEL,13691668.4836,3006829.5571
2.12.K.YEL,13691641.0050,3006829.5571
2.12.L.YEL,13691616.8929,3006829.5571
2.13.A.YEL,13691907.6469,3006849.5570
2.13.B.YEL,13691886.9008,3006849.5570
2.13.C.YEL,13691859.4226,3006849.5570
2.13.D.YEL,13691831.9443,3006849.5570
2.13.E.YEL,13691804.4656,3006849.5570
2.13.F.YEL,13691776.9874,3006849.5570
2.13.G.DBL,13691750.2138,3006849.5570
2.13.H.YEL,13691723.4402,3006849.5570
2.13.I.YEL,13691695.9619,3006849.5570
2.13.J.YEL,13691668.4836,3006849.5570
2.13.K.YEL,13691641.0050,3006849.5570
2.13.L.YEL,13691616.8929,3006849.5570
2.14.A.YEL,13691907.6469,3006869.5570
2.14.B.YEL,13691886.9008,3006869.5570
2.14.C.YEL,13691859.4226,3006869.5570
2.14.D.YEL,13691831.9443,3006869.5570
2.14.E.YEL,13691804.4656,3006869.5570
2.14.F.YEL,13691776.9874,3006869.5570
2.14.G.DBL,13691750.2138,3006869.5570
2.14.H.YEL,13691723.4402,3006869.5570
2.14.I.YEL,13691695.9619,3006869.5570
2.14.J.YEL,13691668.4836,3006869.5570
2.14.K.YEL,13691641.0050,3006869.5570
2.14.L.YEL,13691616.8929,3006869.5570
2.15.A.RED,13691907.6469,3006889.5569
2.15.B.RED,13691886.9008,3006889.5569
2.15.C.RED,13691859.4226,3006889.5569
2.15.D.RED,13691831.9443,3006889.5569
2.15.E.RED,13691804.4656,3006889.5569
2.15.F.RED,13691776.9874,3006889.5569
2.15.G.BRO,13691750.2138,3006889.5569
2.15.H.YEL,13691723.4402,3006889.5569
2.15.I.YEL,13691695.9619,3006889.5569
2.15.J.YEL,13691668.4836,3006889.5569
2.15.K.YEL,13691641.0050,3006889.5569
2.15.L.YEL,13691616.8929,3006889.5569
2.16.A.RED,13691907.6469,3006909.5572
2.16.B.WHT,13691886.9008,3006909.5572
2.16.C.WHT,13691859.4226,3006909.5572
2.16.D.WHT,13691831.9443,3006909.5572
2.16.E.WHT,13691804.4656,3006909.5572
2.16.F.WHT,13691776.9874,3006909.5572
2.16.G.PRP,13691750.2138,3006909.5572
2.16.H.LBL,13691723.4402,3006909.5572
2.16.I.LBL,13691695.9619,3006909.5572
2.16.J.LBL,13691668.4836,3006909.5572
2.16.K.YEL,13691641.0050,3006909.5572
2.16.L.LBL,13691616.8929,3006909.5572
2.17.D1.LBL,13691815.1133,3006936.2206
2.17.E1.BLK,13691794.3672,3006936.2206
2.17.F1.LBL,13691773.6212,3006936.2206
2.17.G.PRP.WHT,13691750.2138,3006936.2206
2.17.H.LBL,13691723.4402,3006936.2206
2.17.I.LBL,13691695.9619,3006936.2206
2.17.J.LBL,13691668.4836,3006936.2206
2.17.K.LBL,13691641.0050,3006936.2206
2.17.L.LBL,13691616.8929,3006936.2206
2.18.D1.LBL,13691815.1133,3006956.2205
2.18.E1.BLK,13691794.3672,3006956.2205
2.18.F1.ORA,13691773.6212,3006956.2205
2.18.G.PNK,13691750.2138,3006956.2205
2.18.H.LBL,13691723.4402,3006956.2205
2.18.I.LBL,13691695.9619,3006956.2205
2.18.J.LBL,13691668.4836,3006956.2205
2.18.K.LBL,13691641.0050,3006956.2205
2.18.L.LBL,13691616.8929,3006956.2205
2.19.D1.LBL,13691815.1133,3006976.2205
2.19.E1.BLK,13691794.3672,3006976.2205
2.19.F1.ORA,13691773.6212,3006976.2205
2.19.G.PNK,13691750.2138,3006976.2205
2.19.H.LBL,13691723.4402,3006976.2205
2.19.I.LBL,13691695.9619,3006976.2205
2.19.J.LBL,13691668.4836,3006976.2205
2.19.K.LBL,13691641.0050,3006976.2205
2.19.L.LBL,13691616.8929,3006976.2205
2.20.A.RED,13691907.6469,3006996.2204
2.20.B.RED,13691886.9008,3006996.2204
2.20.C.RED,13691859.4226,3006996.2204
2.20.D.RED,13691831.9443,3006996.2204
2.20.E.WHT,13691804.4656,3006996.2204
2.20.F.WHT,13691776.9874,3006996.2204
2.20.G.BRO,13691750.2138,3006996.2204
2.20.H.LBL,13691723.4402,3006996.2204
2.20.I.LBL,13691695.9619,3006996.2204
2.20.J.LBL,13691668.4836,3006996.2204
2.20.K.LBL,13691641.0050,3006996.2204
2.20.L.LBL,13691616.8929,3006996.2204
2.21.A.RED,13691907.6469,3007016.2204
2.21.B.RED,13691886.9008,3007016.2204
2.21.C.RED,13691859.4226,3007016.2204
2.21.D.RED,13691831.9443,3007016.2204
2.21.E.WHT,13691804.4656,3007016.2204
2.21.F.WHT,13691776.9874,3007016.2204
2.21.G.BRO,13691750.2138,3007016.2204
2.21.H.LBL,13691723.4402,3007016.2204
2.21.I.LBL,13691695.9619,3007016.2204
2.21.J.LBL,13691668.4836,3007016.2204
2.21.K.YEL,13691641.0050,3007016.2204
2.21.L.LBL,13691616.8929,3007016.2204
2.22.A.YEL,13691907.6469,3007036.2204
2.22.B.YEL,13691886.9008,3007036.2204
2.22.C.YEL,13691859.4226,3007036.2204
2.22.D.LBL,13691831.9443,3007036.2204
2.22.E.LBL,13691804.4656,3007036.2204
2.22.F.LBL,13691776.9874,3007036.2204
2.22.G.DBL,13691750.2138,3007036.2204
2.22.H.LBL,13691723.4402,3007036.2204
2.22.I.LBL,13691695.9619,3007036.2204
2.22.J.LBL,13691668.4836,3007036.2204
2.22.K.YEL,13691641.0050,3007036.2204
2.22.L.YEL,13691616.8929,3007036.2204
2.23.A.YEL,13691907.6469,3007056.2207
2.23.B.YEL,13691886.9008,3007056.2207
2.23.C.YEL,13691859.4226,3007056.2207
2.23.D.LBL,13691831.9443,3007056.2207
2.23.E.LBL,13691804.4656,3007056.2207
2.23.F.LBL,13691776.9874,3007056.2207
2.23.G.DBL,13691750.2138,3007056.2207
2.23.H.YEL,13691723.4402,3007056.2207
2.23.I.YEL,13691695.9619,3007056.2207
2.23.J.YEL,13691668.4836,3007056.2207
2.23.K.YEL,13691641.0050,3007056.2207
2.23.L.YEL,13691616.8929,3007056.2207
2.24.A.YEL,13691907.6469,3007076.2206
2.24.B.YEL,13691886.9008,3007076.2206
2.24.C.YEL,13691859.4226,3007076.2206
2.24.D.YEL,13691831.9443,3007076.2206
2.24.E.LBL,13691804.4656,3007076.2206
2.24.F.YEL,13691776.9874,3007076.2206
2.24.G.DBL,13691750.2138,3007076.2206
2.24.H.YEL,13691723.4402,3007076.2206
2.24.I.YEL,13691695.9619,3007076.2206
2.24.J.YEL,13691668.4836,3007076.2206
2.24.K.YEL,13691641.0050,3007076.2206
2.24.L.YEL,13691616.8929,3007076.2206
2.25.A.YEL,13691907.6469,3007096.2206
2.25.B.YEL,13691886.9008,3007096.2206
2.25.C.YEL,13691859.4226,3007096.2206
2.25.D.YEL,13691831.9443,3007096.2206
2.25.E.YEL,13691804.4656,3007096.2206
2.25.F.LBL,13691776.9874,3007096.2206
2.25.G.DBL,13691750.2138,3007096.2206
2.25.H.YEL,13691723.4402,3007096.2206
2.25.I.YEL,13691695.9619,3007096.2206
2.25.J.YEL,13691668.4836,3007096.2206
2.25.K.YEL,13691641.0050,3007096.2206
2.25.L.YEL,13691616.8929,3007096.2206
2.26.A.YEL,13691907.6469,3007116.2205
2.26.B.YEL,13691886.9008,3007116.2205
2.26.C.YEL,13691859.4226,3007116.2205
2.26.D.YEL,13691831.9443,3007116.2205
2.26.E.LBL,13691804.4656,3007116.2205
2.26.F.LBL,13691776.9874,3007116.2205
2.26.G.DBL,13691750.2138,3007116.2205
2.26.H.YEL,13691723.4402,3007116.2205
2.26.I.YEL,13691695.9619,3007116.2205
2.26.J.YEL,13691668.4836,3007116.2205
2.26.K.YEL,13691641.0050,3007116.2205
2.26.L.YEL,13691616.8929,3007116.2205
2.27.A.YEL,13691907.6469,3007136.2205
2.27.B.YEL,13691886.9008,3007136.2205
2.27.C.YEL,13691859.4226,3007136.2205
2.27.D.LBL,13691831.9443,3007136.2205
2.27.E.LBL,13691804.4656,3007136.2205
2.27.F.YEL,13691776.9874,3007136.2205
2.27.G.DBL,13691750.2138,3007136.2205
2.27.H.YEL,13691723.4402,3007136.2205
2.27.I.YEL,13691695.9619,3007136.2205
2.27.J.YEL,13691668.4836,3007136.2205
2.27.K.YEL,13691641.0050,3007136.2205
2.27.L.YEL,13691616.8929,3007136.2205
2.28.A.YEL,13691907.6469,3007156.2205
2.28.B.YEL,13691886.9008,3007156.2205
2.28.C.YEL,13691859.4226,3007156.2205
2.28.D.LBL,13691831.9443,3007156.2205
2.28.E.LBL,13691804.4656,3007156.2205
2.28.F.YEL,13691776.9874,3007156.2205
2.28.G.DBL,13691750.2138,3007156.2205
2.28.H.YEL,13691723.4402,3007156.2205
2.28.I.YEL,13691695.9619,3007156.2205
2.28.J.YEL,13691668.4836,3007156.2205
2.28.K.YEL,13691641.0050,3007156.2205
2.28.L.YEL,13691616.8929,3007156.2205
2.29.A.YEL,13691907.6469,3007176.2204
2.29.B.YEL,13691886.9008,3007176.2204
2.29.C.YEL,13691859.4226,3007176.2204
2.29.D.YEL,13691831.9443,3007176.2204
2.29.E.LBL,13691804.4656,3007176.2204
2.29.F.YEL,13691776.9874,3007176.2204
2.29.G.DBL,13691750.2138,3007176.2204
2.29.H.YEL,13691723.4402,3007176.2204
2.29.I.YEL,13691695.9619,3007176.2204
2.29.J.YEL,13691668.4836,3007176.2204
2.29.K.YEL,13691641.0050,3007176.2204
2.29.L.YEL,13691616.8929,3007176.2204
2.30.A.YEL,13691907.6469,3007196.2204
2.30.B.YEL,13691886.9008,3007196.2204
2.30.C.YEL,13691859.4226,3007196.2204
2.30.D.YEL,13691831.9443,3007196.2204
2.30.E.YEL,13691804.4656,3007196.2204
2.30.F.YEL,13691776.9874,3007196.2204
2.30.G.DBL,13691750.2138,3007196.2204
2.30.H.YEL,13691723.4402,3007196.2204
2.30.I.YEL,13691695.9619,3007196.2204
2.30.J.YEL,13691668.4836,3007196.2204
2.30.K.YEL,13691641.0050,3007196.2204
2.30.L.YEL,13691616.8929,3007196.2204
2.31.A.YEL,13691907.6469,3007216.2207
2.31.B.LBL,13691886.9008,3007216.2207
2.31.C.YEL,13691859.4226,3007216.2207
2.31.D.YEL,13691831.9443,3007216.2207
2.31.E.LBL,13691804.4656,3007216.2207
2.31.F.LBL,13691776.9874,3007216.2207
2.31.G.DBL,13691750.2138,3007216.2207
2.31.H.YEL,13691723.4402,3007216.2207
2.31.I.YEL,13691695.9619,3007216.2207
2.31.J.YEL,13691668.4836,3007216.2207
2.31.K.YEL,13691641.0050,3007216.2207
2.31.L.YEL,13691616.8929,3007216.2207
2.32.A.YEL,13691907.6469,3007236.2206
2.32.B.YEL,13691886.9008,3007236.2206
2.32.C.YEL,13691859.4226,3007236.2206
2.32.D.YEL,13691831.9443,3007236.2206
2.32.E.YEL,13691804.4656,3007236.2206
2.32.F.LBL,13691776.9874,3007236.2206
2.32.G.DBL,13691750.2138,3007236.2206
2.32.H.YEL,13691723.4402,3007236.2206
2.32.I.LBL,13691695.9619,3007236.2206
2.32.J.YEL,13691668.4836,3007236.2206
2.32.K.YEL,13691641.0050,3007236.2206
2.32.L.YEL,13691616.8929,3007236.2206
2.33.A.YEL,13691907.6469,3007256.2206
2.33.B.YEL,13691886.9008,3007256.2206
2.33.C.YEL,13691859.4226,3007256.2206
2.33.D.YEL,13691831.9443,3007256.2206
2.33.E.YEL,13691804.4656,3007256.2206
2.33.F.LBL,13691776.9874,3007256.2206
2.33.G.DBL,13691750.2138,3007256.2206
2.33.H.YEL,13691723.4402,3007256.2206
2.33.I.YEL,13691695.9619,3007256.2206
2.33.J.LBL,13691668.4836,3007256.2206
2.33.K.YEL,13691641.0050,3007256.2206
2.33.L.YEL,13691616.8929,3007256.2206
2.34.A.YEL,13691907.6469,3007276.2205
2.34.B.YEL,13691886.9008,3007276.2205
2.34.C.YEL,13691859.4226,3007276.2205
2.34.D.YEL,13691831.9443,3007276.2205
2.34.E.YEL,13691804.4656,3007276.2205
2.34.F.YEL,13691776.9874,3007276.2205
2.34.G.DBL,13691750.2138,3007276.2205
2.34.H.YEL,13691723.4402,3007276.2205
2.34.I.LBL,13691695.9619,3007276.2205
2.34.J.YEL,13691668.4836,3007276.2205
2.34.K.YEL,13691641.0050,3007276.2205
2.34.L.YEL,13691616.8929,3007276.2205
2.35.A.LBL,13691907.6469,3007296.2205
2.35.B.YEL,13691886.9008,3007296.2205
2.35.C.YEL,13691859.4226,3007296.2205
2.35.D.YEL,13691831.9443,3007296.2205
2.35.E.YEL,13691804.4656,3007296.2205
2.35.F.YEL,13691776.9874,3007296.2205
2.35.G.DBL,13691750.2138,3007296.2205
2.35.H.LBL,13691723.4402,3007296.2205
2.35.I.LBL,13691695.9619,3007296.2205
2.35.J.LBL,13691668.4836,3007296.2205
2.35.K.YEL,13691641.0050,3007296.2205
2.35.L.LBL,13691616.8929,3007296.2205
2.36.A.LBL,13691907.6469,3007316.2205
2.36.B.YEL,13691886.9008,3007316.2205
2.36.C.YEL,13691859.4226,3007316.2205
2.36.D.YEL,13691831.9443,3007316.2205
2.36.E.YEL,13691804.4656,3007316.2205
2.36.F.YEL,13691776.9874,3007316.2205
2.36.G.DBL,13691750.2138,3007316.2205
2.36.H.LBL,13691723.4402,3007316.2205
2.36.I.LBL,13691695.9619,3007316.2205
2.36.J.LBL,13691668.4836,3007316.2205
2.36.K.LBL,13691641.0050,3007316.2205
2.36.L.LBL,13691616.8929,3007316.2205
2.37.A.LBL,13691907.6469,3007336.2204
2.37.B.YEL,13691886.9008,3007336.2204
2.37.C.LBL,13691859.4226,3007336.2204
2.37.D.YEL,13691831.9443,3007336.2204
2.37.E.YEL,13691804.4656,3007336.2204
2.37.F.YEL,13691776.9874,3007336.2204
2.37.G.DBL,13691750.2138,3007336.2204
2.37.H.YEL,13691723.4402,3007336.2204
2.37.I.LBL,13691695.9619,3007336.2204
2.37.J.LBL,13691668.4836,3007336.2204
2.37.K.LBL,13691641.0050,3007336.2204
2.37.L.LBL,13691616.8929,3007336.2204
2.38.A.LBL,13691907.6469,3007356.2204
2.38.B.YEL,13691886.9008,3007356.2204
2.38.C.YEL,13691859.4226,3007356.2204
2.38.D.YEL,13691831.9443,3007356.2204
2.38.E.YEL,13691804.4656,3007356.2204
2.38.F.YEL,13691776.9874,3007356.2204
2.38.G.DBL,13691750.2138,3007356.2204
2.38.H.YEL,13691723.4402,3007356.2204
2.38.I.LBL,13691695.9619,3007356.2204
2.38.J.YEL,13691668.4836,3007356.2204
2.38.K.LBL,13691641.0050,3007356.2204
2.38.L.LBL,13691616.8929,3007356.2204
2.39.A.LBL,13691907.6469,3007376.2203
2.39.B.YEL,13691886.9008,3007376.2203
2.39.C.YEL,13691859.4226,3007376.2203
2.39.D.YEL,13691831.9443,3007376.2203
2.39.E.YEL,13691804.4656,3007376.2203
2.39.F.YEL,13691776.9874,3007376.2203
2.39.G.DBL,13691750.2138,3007376.2203
2.39.H.YEL,13691723.4402,3007376.2203
2.39.I.YEL,13691695.9619,3007376.2203
2.39.J.LBL,13691668.4836,3007376.2203
2.39.K.YEL,13691641.0050,3007376.2203
2.39.L.YEL,13691616.8929,3007376.2203
2.40.A.LBL,13691907.6469,3007396.2206
2.40.B.YEL,13691886.9008,3007396.2206
2.40.C.YEL,13691859.4226,3007396.2206
2.40.D.YEL,13691831.9443,3007396.2206
2.40.E.YEL,13691804.4656,3007396.2206
2.40.F.YEL,13691776.9874,3007396.2206
2.40.G.DBL,13691750.2138,3007396.2206
2.40.H.YEL,13691723.4402,3007396.2206
2.40.I.YEL,13691695.9619,3007396.2206
2.40.J.LBL,13691668.4836,3007396.2206
2.40.K.LBL,13691641.0050,3007396.2206
2.40.L.YEL,13691616.8929,3007396.2206
2.41.A.YEL,13691907.6469,3007416.2206
2.41.B.YEL,13691886.9008,3007416.2206
2.41.C.YEL,13691859.4226,3007416.2206
2.41.D.YEL,13691831.9443,3007416.2206
2.41.E.YEL,13691804.4656,3007416.2206
2.41.F.YEL,13691776.9874,3007416.2206
2.41.G.DBL,13691750.2138,3007416.2206
2.41.H.YEL,13691723.4402,3007416.2206
2.41.I.YEL,13691695.9619,3007416.2206
2.41.J.LBL,13691668.4836,3007416.2206
2.41.K.YEL,13691641.0050,3007416.2206
2.41.L.YEL,13691616.8929,3007416.2206
2.42.A.YEL,13691907.6469,3007436.2205
2.42.B.YEL,13691886.9008,3007436.2205
2.42.C.YEL,13691859.4226,3007436.2205
2.42.D.YEL,13691831.9443,3007436.2205
2.42.E.YEL,13691804.4656,3007436.2205
2.42.F.YEL,13691776.9874,3007436.2205
2.42.G.DBL,13691750.2138,3007436.2205
2.42.H.YEL,13691723.4402,3007436.2205
2.42.I.YEL,13691695.9619,3007436.2205
2.42.J.LBL,13691668.4836,3007436.2205
2.42.K.YEL,13691641.0050,3007436.2205
2.42.L.YEL,13691616.8929,3007436.2205
2.43.A.YEL,13691907.6469,3007456.2205
2.43.B.LBL,13691886.9008,3007456.2205
2.43.C.YEL,13691859.4226,3007456.2205
2.43.D.YEL,13691831.9443,3007456.2205
2.43.E.YEL,13691804.4656,3007456.2205
2.43.F.YEL,13691776.9874,3007456.2205
2.43.G.DBL,13691750.2138,3007456.2205
2.43.H.YEL,13691723.4402,3007456.2205
2.43.I.LBL,13691695.9619,3007456.2205
2.43.J.YEL,13691668.4836,3007456.2205
2.43.K.YEL,13691641.0050,3007456.2205
2.43.L.YEL,13691616.8929,3007456.2205
2.44.A.YEL,13691907.6469,3007476.2205
2.44.B.LBL,13691886.9008,3007476.2205
2.44.C.YEL,13691859.4226,3007476.2205
2.44.D.LBL,13691831.9443,3007476.2205
2.44.E.YEL,13691804.4656,3007476.2205
2.44.F.YEL,13691776.9874,3007476.2205
2.44.G.DBL,13691750.2138,3007476.2205
2.44.H.YEL,13691723.4402,3007476.2205
2.44.I.YEL,13691695.9619,3007476.2205
2.44.J.YEL,13691668.4836,3007476.2205
2.44.K.YEL,13691641.0050,3007476.2205
2.44.L.YEL,13691616.8929,3007476.2205
2.45.A.LBL,13691907.6469,3007496.2204
2.45.B.LBL,13691886.9008,3007496.2204
2.45.C.LBL,13691859.4226,3007496.2204
2.45.D.LBL,13691831.9443,3007496.2204
2.45.E.LBL,13691804.4656,3007496.2204
2.45.F.LBL,13691776.9874,3007496.2204
2.45.G.DBL,13691750.2138,3007496.2204
2.45.H.YEL,13691723.4402,3007496.2204
2.45.I.LBL,13691695.9619,3007496.2204
2.45.J.YEL,13691668.4836,3007496.2204
2.45.K.YEL,13691641.0050,3007496.2204
2.45.L.YEL,13691616.8929,3007496.2204
2.46.A.LBL,13691907.6469,3007516.2204
2.46.B.LBL,13691886.9008,3007516.2204
2.46.C.LBL,13691859.4226,3007516.2204
2.46.D.LBL,13691831.9443,3007516.2204
2.46.E.LBL,13691804.4656,3007516.2204
2.46.F.LBL,13691776.9874,3007516.2204
2.46.G.DBL,13691750.2138,3007516.2204
2.46.H.LBL,13691723.4402,3007516.2204
2.46.I.YEL,13691695.9619,3007516.2204
2.46.J.YEL,13691668.4836,3007516.2204
2.46.K.YEL,13691641.0050,3007516.2204
2.46.L.YEL,13691616.8929,3007516.2204
2.47.A.LBL,13691907.6469,3007536.2203
2.47.B.LBL,13691886.9008,3007536.2203
2.47.C.LBL,13691859.4226,3007536.2203
2.47.D.LBL,13691831.9443,3007536.2203
2.47.E.LBL,13691804.4656,3007536.2203
2.47.F.LBL,13691776.9874,3007536.2203
2.47.G.DBL,13691750.2138,3007536.2203
2.47.H.LBL,13691723.4402,3007536.2203
2.47.I.YEL,13691695.9619,3007536.2203
2.47.J.YEL,13691668.4836,3007536.2203
2.47.K.YEL,13691641.0050,3007536.2203
2.47.L.YEL,13691616.8929,3007536.2203
2.48.A.LBL,13691907.6469,3007556.2206
2.48.B.LBL,13691886.9008,3007556.2206
2.48.C.LBL,13691859.4226,3007556.2206
2.48.D.LBL,13691831.9443,3007556.2206
2.48.E.LBL,13691804.4656,3007556.2206
2.48.F.LBL,13691776.9874,3007556.2206
2.48.G.DBL,13691750.2138,3007556.2206
2.48.H.LBL,13691723.4402,3007556.2206
2.48.I.YEL,13691695.9619,3007556.2206
2.48.J.YEL,13691668.4836,3007556.2206
2.48.K.YEL,13691641.0050,3007556.2206
2.48.L.YEL,13691616.8929,3007556.2206
2.49.A.LBL,13691907.6469,3007576.2206
2.49.B.LBL,13691886.9008,3007576.2206
2.49.C.LBL,13691859.4226,3007576.2206
2.49.D.LBL,13691831.9443,3007576.2206
2.49.E.LBL,13691804.4656,3007576.2206
2.49.F.LBL,13691776.9874,3007576.2206
2.49.G.DBL,13691750.2138,3007576.2206
2.49.H.LBL,13691723.4402,3007576.2206
2.49.I.YEL,13691695.9619,3007576.2206
2.49.J.YEL,13691668.4836,3007576.2206
2.49.K.YEL,13691641.0050,3007576.2206
2.49.L.YEL,13691616.8929,3007576.2206
2.50.A.LBL,13691907.6469,3007596.2206
2.50.B.LBL,13691886.9008,3007596.2206
2.50.C.LBL,13691859.4226,3007596.2206
2.50.D.LBL,13691831.9443,3007596.2206
2.50.E.LBL,13691804.4656,3007596.2206
2.50.F.LBL,13691776.9874,3007596.2206
2.50.G.DBL,13691750.2138,3007596.2206
2.50.H.LBL,13691723.4402,3007596.2206
2.50.I.YEL,13691695.9619,3007596.2206
2.50.J.YEL,13691668.4836,3007596.2206
2.50.K.YEL,13691641.0050,3007596.2206
2.50.L.YEL,13691616.8929,3007596.2206
2.51.A.LBL,13691907.6469,3007616.2205
2.51.B.LBL,13691886.9008,3007616.2205
2.51.C.LBL,13691859.4226,3007616.2205
2.51.D.LBL,13691831.9443,3007616.2205
2.51.E.LBL,13691804.4656,3007616.2205
2.51.F.LBL,13691776.9874,3007616.2205
2.51.G.DBL,13691750.2138,3007616.2205
2.51.H.LBL,13691723.4402,3007616.2205
2.51.I.YEL,13691695.9619,3007616.2205
2.51.J.YEL,13691668.4836,3007616.2205
2.51.K.YEL,13691641.0050,3007616.2205
2.51.L.YEL,13691616.8929,3007616.2205
2.52.A.LBL,13691907.6469,3007636.2205
2.52.B.LGR,13691886.9008,3007636.2205
2.52.C.LBL,13691859.4226,3007636.2205
2.52.D.LBL,13691831.9443,3007636.2205
2.52.E.LBL,13691804.4656,3007636.2205
2.52.F.LBL,13691776.9874,3007636.2205
2.52.G.DBL,13691750.2138,3007636.2205
2.52.H.LBL,13691723.4402,3007636.2205
2.52.I.YEL,13691695.9619,3007636.2205
2.52.J.YEL,13691668.4836,3007636.2205
2.52.K.YEL,13691641.0050,3007636.2205
2.52.L.YEL,13691616.8929,3007636.2205
2.53.A.LBL,13691907.6469,3007656.2204
2.53.B.LGR,13691886.9008,3007656.2204
2.53.C.LBL,13691859.4226,3007656.2204
2.53.D.LBL,13691831.9443,3007656.2204
2.53.E.LBL,13691804.4656,3007656.2204
2.53.F.LBL,13691776.9874,3007656.2204
2.53.G.DBL,13691750.2138,3007656.2204
2.53.H.LBL,13691723.4402,3007656.2204
2.53.I.LBL,13691695.9619,3007656.2204
2.53.J.YEL,13691668.4836,3007656.2204
2.53.K.YEL,13691641.0050,3007656.2204
2.53.L.YEL,13691616.8929,3007656.2204
2.54.A.LBL,13691907.6469,3007676.2204
2.54.B.LGR,13691886.9008,3007676.2204
2.54.C.LBL,13691859.4226,3007676.2204
2.54.D.LBL,13691831.9443,3007676.2204
2.54.E.LBL,13691804.4656,3007676.2204
2.54.F.LBL,13691776.9874,3007676.2204
2.54.G.PRP,13691750.2138,3007676.2204
2.54.H.LBL,13691723.4402,3007676.2204
2.54.I.LBL,13691695.9619,3007676.2204
2.54.J.YEL,13691668.4836,3007676.2204
2.54.K.YEL,13691641.0050,3007676.2204
2.54.L.YEL,13691616.8929,3007676.2204
3.1.A.LBL,13691588.3850,3006609.5572
3.1.B.LBL,13691567.6390,3006609.5572
3.1.C.LBL,13691540.1607,3006609.5572
3.1.D.LBL,13691512.6824,3006609.5572
3.1.E.YEL,13691485.2038,3006609.5572
3.1.F.YEL,13691457.7255,3006609.5572
3.1.G.PRP,13691430.9520,3006609.5572
3.1.H.YEL,13691404.1784,3006609.5572
3.1.I.YEL,13691376.7001,3006609.5572
3.1.J.YEL,13691349.2218,3006609.5572
3.1.K.YEL,13691321.7435,3006609.5572
3.1.L.YEL,13691297.6310,3006609.5572
3.2.A.LBL,13691588.3850,3006629.5571
3.2.B.LBL,13691567.6390,3006629.5571
3.2.C.LBL,13691540.1607,3006629.5571
3.2.D.YEL,13691512.6824,3006629.5571
3.2.E.YEL,13691485.2038,3006629.5571
3.2.F.YEL,13691457.7255,3006629.5571
3.2.G.DBL,13691430.9520,3006629.5571
3.2.H.YEL,13691404.1784,3006629.5571
3.2.I.YEL,13691376.7001,3006629.5571
3.2.J.YEL,13691349.2218,3006629.5571
3.2.K.YEL,13691321.7435,3006629.5571
3.2.L.YEL,13691297.6310,3006629.5571
3.3.A.LBL,13691588.3850,3006649.5571
3.3.B.LBL,13691567.6390,3006649.5571
3.3.C.YEL,13691540.1607,3006649.5571
3.3.D.YEL,13691512.6824,3006649.5571
3.3.E.YEL,13691485.2038,3006649.5571
3.3.F.YEL,13691457.7255,3006649.5571
3.3.G.DBL,13691430.9520,3006649.5571
3.3.H.YEL,13691404.1784,3006649.5571
3.3.I.YEL,13691376.7001,3006649.5571
3.3.J.YEL,13691349.2218,3006649.5571
3.3.K.YEL,13691321.7435,3006649.5571
3.3.L.YEL,13691297.6310,3006649.5571
3.4.A.LBL,13691588.3850,3006669.5571
3.4.B.LBL,13691567.6390,3006669.5571
3.4.C.YEL,13691540.1607,3006669.5571
3.4.D.YEL,13691512.6824,3006669.5571
3.4.E.YEL,13691485.2038,3006669.5571
3.4.F.YEL,13691457.7255,3006669.5571
3.4.G.DBL,13691430.9520,3006669.5571
3.4.H.YEL,13691404.1784,3006669.5571
3.4.I.YEL,13691376.7001,3006669.5571
3.4.J.YEL,13691349.2218,3006669.5571
3.4.K.YEL,13691321.7435,3006669.5571
3.4.L.LBL,13691297.6310,3006669.5571
3.5.A.LBL,13691588.3850,3006689.5570
3.5.B.LBL,13691567.6390,3006689.5570
3.5.C.LBL,13691540.1607,3006689.5570
3.5.D.LBL,13691512.6824,3006689.5570
3.5.E.YEL,13691485.2038,3006689.5570
3.5.F.YEL,13691457.7255,3006689.5570
3.5.G.DBL,13691430.9520,3006689.5570
3.5.H.YEL,13691404.1784,3006689.5570
3.5.I.YEL,13691376.7001,3006689.5570
3.5.J.YEL,13691349.2218,3006689.5570
3.5.K.YEL,13691321.7435,3006689.5570
3.5.L.YEL,13691297.6310,3006689.5570
3.6.A.LBL,13691588.3850,3006709.5570
3.6.B.LBL,13691567.6390,3006709.5570
3.6.C.LBL,13691540.1607,3006709.5570
3.6.D.YEL,13691512.6824,3006709.5570
3.6.E.YEL,13691485.2038,3006709.5570
3.6.F.YEL,13691457.7255,3006709.5570
3.6.G.DBL,13691430.9520,3006709.5570
3.6.H.YEL,13691404.1784,3006709.5570
3.6.I.YEL,13691376.7001,3006709.5570
3.6.J.YEL,13691349.2218,3006709.5570
3.6.K.YEL,13691321.7435,3006709.5570
3.6.L.YEL,13691297.6310,3006709.5570
3.7.A.LBL,13691588.3850,3006729.5573
3.7.B.LBL,13691567.6390,3006729.5573
3.7.C.LBL,13691540.1607,3006729.5573
3.7.D.YEL,13691512.6824,3006729.5573
3.7.E.YEL,13691485.2038,3006729.5573
3.7.F.YEL,13691457.7255,3006729.5573
3.7.G.DBL,13691430.9520,3006729.5573
3.7.H.YEL,13691404.1784,3006729.5573
3.7.I.YEL,13691376.7001,3006729.5573
3.7.J.YEL,13691349.2218,3006729.5573
3.7.K.YEL,13691321.7435,3006729.5573
